version,window_size,offset,attack_type,accuracy,precision,recall,f1_score,roc_auc,auc_pr,mcc
normalized,13,12,reverse_light_off,0.9854614217518148,0.6662791983451869,0.6736213408380194,0.7291470193664233,0.9308625404169032,0.400860895668004,0.3136476701120892
embeddings_only,13,13,reverse_light_off,0.9343986903514128,0.7247607872240772,0.8264834921237408,0.8128410877307641,0.8940341269546193,0.1619935536234734,0.4803044826925448
normalized,13,13,reverse_light_off,0.9555296278142588,0.7348195474697721,0.8557982012774015,0.8586054430265029,0.940248653767526,0.1770054329456132,0.5247315613868924
embeddings_only,14,1,reverse_light_off,0.938206309956968,0.4198452524506807,0.9382088489457464,0.6089764875471265,0.9557878709384257,0.251880344234532,0.6123059933643809
normalized,14,1,reverse_light_off,0.9495835613888404,0.4335392234642892,0.9868576814403264,0.6344551838347887,0.9675016997796624,0.2806985584086729,0.6241514741537713
embeddings_only,14,2,reverse_light_off,0.9558285857739716,0.4692996775819246,0.5076874531248783,0.8278584128521331,0.9760429367455664,0.4136845815124393,0.7552115271916272
normalized,14,2,reverse_light_off,0.9662242755689884,0.5017696867593592,0.5261357019166821,0.8627349164436638,0.9873673629038084,0.4289836628278234,0.8045876015207608
embeddings_only,14,3,reverse_light_off,0.951025536581506,0.5418678811468529,0.9278676310398776,0.3040305189247436,0.9426574647713976,0.3140453142488737,0.5757802179053089
normalized,14,3,reverse_light_off,0.9682674549811586,0.5543469669898208,0.9490210958478906,0.324098521160752,0.9638470174427632,0.3382722834969036,0.6179868251364916
embeddings_only,14,4,reverse_light_off,0.9644835137546112,0.2733725130904071,0.7860571720860272,0.5592118039076003,0.8976431300614035,0.6150409699635859,0.3265261510273802
normalized,14,4,reverse_light_off,0.9754111581326836,0.2975538198930374,0.8002069938046364,0.608499669751202,0.9134019993539696,0.6442023677559378,0.3557278883315365
embeddings_only,14,5,reverse_light_off,0.931381614496539,0.5222798183424436,0.7070076923875755,0.6422718533641181,0.8967217333570224,0.5867747436916666,0.4896650243977326
normalized,14,5,reverse_light_off,0.9726287428392774,0.5431656531940969,0.7465186466882424,0.6533253957297523,0.9438077508629156,0.6007329697419833,0.5188982045728748
embeddings_only,14,6,reverse_light_off,0.92890835701511,0.4086638750669124,0.7613079234243756,0.6624061879433369,0.9184829864308915,0.4697245120350133,0.6128568473202726
normalized,14,6,reverse_light_off,0.945845545545577,0.4334085459855453,0.7969887440951551,0.678105074942395,0.9400473272281094,0.5068918053431537,0.656638629224158
embeddings_only,14,7,reverse_light_off,0.9612519561061692,0.3636021729988259,0.912031004030996,0.6903305566519722,0.9241928715636448,0.8009402896079982,0.3122653761487646
normalized,14,7,reverse_light_off,0.9823676293802176,0.3945215596099868,0.9264153645217956,0.7061921751141028,0.9725205264099468,0.811045284011344,0.3416421236026618
embeddings_only,14,8,reverse_light_off,0.9280945652273842,0.6868210137318782,0.8610647747750149,0.4015311253401125,0.8917413453619542,0.7449889261243372,0.6539400442088987
normalized,14,8,reverse_light_off,0.9683482644570692,0.7052195349401293,0.8894473234281294,0.4312535729779213,0.9121572316700152,0.7901389761669843,0.7009462914117881
embeddings_only,14,9,reverse_light_off,0.9302279103365504,0.6186370214665146,0.7506324253411247,0.7766546816477315,0.9639418864384234,0.7100941804669347,0.6740848731307912
normalized,14,9,reverse_light_off,0.9702013843533036,0.6289824851351965,0.7857894480504214,0.7959391563669556,0.9782323680363866,0.7274463386630997,0.706981330269055
embeddings_only,14,10,reverse_light_off,0.9519930912114034,0.7074949583323576,0.7438261629687111,0.263898210370864,0.9317412185885628,0.5607497488211755,0.5205155491735958
normalized,14,10,reverse_light_off,0.9745042998628576,0.725237522707135,0.7911318002095158,0.2834671365036412,0.9728907747288478,0.5717373848313206,0.5378547535137541
embeddings_only,14,11,reverse_light_off,0.9303809254331242,0.643823686176619,0.9496288563476918,0.3642169476918716,0.9771133880796944,0.1904439989899183,0.7345318832894244
normalized,14,11,reverse_light_off,0.9731355681336482,0.6752807484206529,0.979251881070058,0.3913728833467838,0.9883708889781272,0.205460159541857,0.7513715891281593
embeddings_only,14,12,reverse_light_off,0.9526202465755336,0.1271768907496459,0.6161711018018039,0.494152422754216,0.967510874211508,0.5005568080774734,0.3309908673242543
normalized,14,12,reverse_light_off,0.9877821599384828,0.1554821748430115,0.645069305362796,0.5308056536700462,0.977687307530015,0.5318645742133715,0.3764042893998927
embeddings_only,14,13,reverse_light_off,0.942745953398417,0.4942441041992852,0.5478508479045698,0.5783837899668554,0.934512513546096,0.5579327925473914,0.5301945905179435
normalized,14,13,reverse_light_off,0.9682922346940928,0.5207482515816609,0.5759832580888291,0.6225878720670329,0.9689125569928492,0.5978268286679291,0.5689205968150054
embeddings_only,14,14,reverse_light_off,0.9390372155445728,0.5534639729850561,0.839319059347716,0.3756599998802535,0.9453821335453092,0.5165388008038658,0.7570382185187129
normalized,14,14,reverse_light_off,0.9510716055100796,0.6025319580241933,0.8775673862435511,0.4088650097274021,0.9569460503568856,0.5632620484174118,0.7858204911729144
embeddings_only,15,1,reverse_light_off,0.97736057426836,0.4938271604938271,0.9820992057176088,0.6611570247933884,0.9015190816287956,0.6899326752354781,0.6126214892555458
normalized,15,1,reverse_light_off,0.9897655988863464,0.5205634378367879,0.99,0.7069057419742978,0.9299523189437564,0.7071139313632198,0.6396240857920825
embeddings_only,15,2,reverse_light_off,0.9691289966923924,0.4090909090909091,0.9,0.5625000000000001,0.9242141938682518,0.5714372663154846,0.4901617127471499
normalized,15,2,reverse_light_off,0.983277661040356,0.4483254316788633,0.9436293450628508,0.5729532904923443,0.9540067992319068,0.592127947886657,0.5067390203342613
embeddings_only,15,3,reverse_light_off,0.9851485148514852,0.5909090909090909,0.9861438013838936,0.7428571428571429,0.9305050970607082,0.6373333836748478,0.6988732955449528
normalized,15,3,reverse_light_off,0.99,0.6343309165559687,0.99,0.7606089091395868,0.9705565101408004,0.6681866904331426,0.7410588206167692
embeddings_only,15,4,reverse_light_off,0.9714285714285714,0.4347826086956521,0.9855993666864202,0.6060606060606061,0.9163483419095034,0.6995830124678697,0.5636812742320536
normalized,15,4,reverse_light_off,0.9896976242268654,0.461556648365043,0.99,0.62734378642258,0.9539878005755902,0.7484581087950629,0.585114032396107
embeddings_only,15,5,reverse_light_off,0.9862637362637364,0.6153846153846154,0.9847928400618134,0.761904761904762,0.9397936763917112,0.7650695804682572,0.6874671605139049
normalized,15,5,reverse_light_off,0.99,0.6484378524430939,0.99,0.7817905685444074,0.9882589954187164,0.7960306242518942,0.7266026389975051
embeddings_only,15,6,reverse_light_off,0.9671052631578948,0.3571428571428571,0.8333333333333334,0.5,0.9020601733336628,0.7151016457127747,0.4797244867877447
normalized,15,6,reverse_light_off,0.987180448405574,0.3737272262987265,0.8823231175333419,0.5490448231123267,0.9467069755439512,0.7588358383316807,0.5027750636569527
embeddings_only,15,7,reverse_light_off,0.9731173635637788,0.75,0.9899648930395548,0.8571428571428571,0.9462724678160116,0.9074718603668992,0.770094400681505
normalized,15,7,reverse_light_off,0.988981827232283,0.7955331182850504,0.99,0.8739691059399375,0.9818034929403509,0.940581272122629,0.7844089286749114
embeddings_only,15,8,reverse_light_off,0.9781659388646288,0.5,0.8,0.6153846153846154,0.8917270817414025,0.7163749996535779,0.5605842512471717
normalized,15,8,reverse_light_off,0.9888986565572244,0.523279997806625,0.836427632559879,0.6422008215453402,0.9276741337207782,0.7583505223767076,0.5988671533377989
embeddings_only,15,9,reverse_light_off,0.9705882352941176,0.375,0.75,0.5,0.8963877615351671,0.5155356742053161,0.4633035313481733
normalized,15,9,reverse_light_off,0.9864003326391294,0.4212587091929201,0.7699112702688468,0.5303022599541186,0.9366322276553338,0.5344970500849964,0.481771277012699
embeddings_only,15,10,reverse_light_off,0.9726775956284152,0.4444444444444444,0.9880494499981528,0.6153846153846153,0.931684327655135,0.6300065838208381,0.5408677469525188
normalized,15,10,reverse_light_off,0.9876881195656102,0.485670010714538,0.99,0.6433171629430324,0.9703361713501312,0.6468445659899422,0.5634581170485372
embeddings_only,15,11,reverse_light_off,0.9760479041916168,0.5,0.9815286285279174,0.6666666666666666,0.9359202131622248,0.4538343291133522,0.5807824907949937
normalized,15,11,reverse_light_off,0.9885461062121116,0.5159153420802599,0.99,0.6817809657782067,0.9769907798924348,0.4765788833240972,0.6200987020387826
embeddings_only,15,12,reverse_light_off,0.9888888888888888,0.6,0.9823905969746888,0.7499999999999999,0.9016939718917591,0.2989677411874032,0.6636201698692554
normalized,15,12,reverse_light_off,0.99,0.6399051538098238,0.99,0.7838457334723369,0.9182510945648428,0.3470105181893753,0.6949195931830977
embeddings_only,15,13,reverse_light_off,0.9507042253521126,0.3333333333333333,0.75,0.4615384615384615,0.8929180023728366,0.4987663218721497,0.4084635020460913
normalized,15,13,reverse_light_off,0.9677184363323904,0.3596704253558525,0.7888437020672715,0.508950477873924,0.9391814550815736,0.5143778937881694,0.4533350854506711
embeddings_only,15,14,reverse_light_off,0.9480874316939892,0.1,0.6666666666666666,0.1739130434782609,0.8970207159781158,0.6503058091624102,0.1879578071352196
normalized,15,14,reverse_light_off,0.9769211821477962,0.1263871785983588,0.695241347640003,0.2156975122088599,0.9408117191542352,0.6866216849541275,0.2002962588563353
embeddings_only,15,15,reverse_light_off,0.9539400932816884,0.532157359215595,0.8511058561028821,0.7941665897183199,0.918483385435591,0.15901957616834,0.6361068593569237
normalized,15,15,reverse_light_off,0.9850085811928746,0.5431871277655899,0.8766165817837545,0.8219332872268046,0.9487276532022052,0.1792577118801425,0.662869507012138
