version,window_size,offset,attack_type,accuracy,precision,recall,f1_score,roc_auc,auc_pr,mcc
embeddings_only,13,9,max_engine_coolant_temp,0.8304535894213629,0.544843095458723,0.9731364247977404,0.9305785991574438,0.8966856442606341,0.9662826781378948,0.7321872368280392
normalized,13,9,max_engine_coolant_temp,0.8628408856543008,0.5857813172366843,0.9862690261724757,0.9467133542718176,0.9146694899454387,0.9822220618566619,0.7633166003951807
embeddings_only,13,10,max_engine_coolant_temp,0.927321736012756,0.824168627160287,0.9770385980247785,0.7200623558551711,0.8723532617635986,0.9536663594427912,0.6730108019832858
normalized,13,10,max_engine_coolant_temp,0.9512993476946975,0.8654278111696735,0.989262675019136,0.7671508281500958,0.8835113637246771,0.9872531719557429,0.6987135535217719
embeddings_only,13,11,max_engine_coolant_temp,0.8353875011088712,0.5590703471815741,0.9788127228104575,0.983772132084106,0.8584848464112794,0.8649641131146861,0.8915038094453331
normalized,13,11,max_engine_coolant_temp,0.880522400924071,0.5967017382278353,0.9899849794678546,0.99,0.8830666314511509,0.8950066400280763,0.9165593756531072
embeddings_only,13,12,max_engine_coolant_temp,0.8457492495266041,0.5889491152594828,0.9858994562462609,0.8925740950083115,0.8474925497566493,0.928435671497836,0.6457455567185496
normalized,13,12,max_engine_coolant_temp,0.8703457229674537,0.6093852952347252,0.99,0.929843692811086,0.8685861606088591,0.9594108639409249,0.6604407684853719
embeddings_only,13,13,max_engine_coolant_temp,0.8762923743365781,0.6770221803234869,0.957153660957815,0.7303307640077857,0.9409483901045947,0.8972782274869747,0.7538836095546209
normalized,13,13,max_engine_coolant_temp,0.8926861858107458,0.6888944345119745,0.9893313206182622,0.7404851780681961,0.9579222253523163,0.9317928976116544,0.7671383935087531
embeddings_only,14,1,max_engine_coolant_temp,0.9565378394889692,0.908415140848269,0.9768201682060602,0.9819086404805676,0.8416530510052925,0.8518906197751557,0.933751976950286
normalized,14,1,max_engine_coolant_temp,0.9872290367987439,0.9471999471619605,0.9898931257625829,0.99,0.863669198331632,0.8838706426869666,0.980984725642205
embeddings_only,14,2,max_engine_coolant_temp,0.8280984208892307,0.5380518155010338,0.9863924427268116,0.9074816835772416,0.947203144067862,0.9007389303197354,0.8076602436365292
normalized,14,2,max_engine_coolant_temp,0.8589288783789052,0.5587400967755265,0.99,0.9323584335177401,0.957248513598483,0.9206463312194281,0.8303895840036117
embeddings_only,14,3,max_engine_coolant_temp,0.9595455585409244,0.9170880922049216,0.9758573700548533,0.7435424396420401,0.8604951781048205,0.8783847978616348,0.902985906953186
normalized,14,3,max_engine_coolant_temp,0.987111371991247,0.9454282188875794,0.9876991306665719,0.7669865302980357,0.9057223030267036,0.9261858689392505,0.9526615201193712
embeddings_only,14,4,max_engine_coolant_temp,0.8279204830503433,0.5375387202968206,0.9594975379930276,0.729575992220072,0.8511206960673038,0.9581973274792532,0.9327819699992028
normalized,14,4,max_engine_coolant_temp,0.8529901337287827,0.5861846181219075,0.9857330187834829,0.7666035581258427,0.8709162752441078,0.9729166742543577,0.9494238829800526
embeddings_only,14,5,max_engine_coolant_temp,0.9841220566427744,0.9879560053551436,0.9793585250365121,0.8343814954136655,0.8525223173198223,0.8479147817393513,0.8553726440655915
normalized,14,5,max_engine_coolant_temp,0.99,0.99,0.989649173651068,0.8641398087731544,0.8936491811378325,0.8916841802014723,0.8709355521115361
embeddings_only,14,6,max_engine_coolant_temp,0.8940221491338032,0.7281471264120485,0.9601187108560152,0.6650715593312452,0.933503458843991,0.9730611857123924,0.8344559049059521
normalized,14,6,max_engine_coolant_temp,0.9210983235422462,0.7718613219254669,0.9863822675371567,0.6791681096693418,0.9497587927987096,0.9851719639399339,0.8474702676692858
embeddings_only,14,7,max_engine_coolant_temp,0.9841755733385542,0.9881103241898648,0.9816933124384914,0.7275678384328814,0.8741792388547933,0.8914560294217063,0.9441233392901378
normalized,14,7,max_engine_coolant_temp,0.99,0.99,0.99,0.7474301160253277,0.9080365614687782,0.9061570551378518,0.9891347937296173
embeddings_only,14,8,max_engine_coolant_temp,0.9181869694982588,0.7978279403254851,0.9582771417066668,0.8022356298833303,0.8985345940335536,0.8916369250665623,0.9549250741490084
normalized,14,8,max_engine_coolant_temp,0.9654894176525525,0.8234998178680718,0.9735379529885464,0.8222515583974732,0.9278703354416493,0.9032366371425911,0.980965632250343
embeddings_only,14,9,max_engine_coolant_temp,0.942036630120209,0.8665999708488814,0.9730752788062997,0.78487093073989,0.9175588782491556,0.845619706523029,0.7332210376858117
normalized,14,9,max_engine_coolant_temp,0.9675371844525051,0.8916962337524369,0.9886799055778096,0.8232323491472217,0.9657322308648634,0.8696971561428566,0.779122748271788
embeddings_only,14,10,max_engine_coolant_temp,0.8178228899717569,0.5084216611310289,0.9743339854579343,0.8156040521254037,0.9597123261957156,0.8684545409181429,0.5775597270371031
normalized,14,10,max_engine_coolant_temp,0.8586215774217605,0.5327186471948174,0.9878563508611781,0.8371468504314715,0.9874518664878233,0.8829516336066353,0.5960571014888648
embeddings_only,14,11,max_engine_coolant_temp,0.86104799341523,0.6330640273479957,0.9794809873889238,0.751684867788814,0.9411499790639342,0.8976601841320123,0.6682405182862343
normalized,14,11,max_engine_coolant_temp,0.8783693250984268,0.6591850674441673,0.9898677726933701,0.7827611657509013,0.9700962144434171,0.9076820227278921,0.6952565873004365
embeddings_only,14,12,max_engine_coolant_temp,0.8321961940653763,0.549868008042091,0.9717706329754032,0.8579571190949955,0.877649689099841,0.9690470905168312,0.6108554015407972
normalized,14,12,max_engine_coolant_temp,0.8447383450588226,0.5681981381269504,0.9894436449106186,0.8765730472687251,0.9219831946452115,0.9878411089401787,0.6272212510184869
embeddings_only,14,13,max_engine_coolant_temp,0.8634136958310275,0.6398856824368216,0.955674618476594,0.9532003645361108,0.8583451375034036,0.8568795569600435,0.7191912376973536
normalized,14,13,max_engine_coolant_temp,0.8976421741218387,0.6545121573130221,0.9833807756353017,0.9802841211916665,0.9008226799710444,0.886054938935611,0.765785761210689
embeddings_only,14,14,max_engine_coolant_temp,0.8319355788662512,0.5491165073514441,0.985591846224952,0.6966515754869489,0.8477632732940483,0.971211566998234,0.6022478471805094
normalized,14,14,max_engine_coolant_temp,0.8439095367377888,0.5708320499525248,0.99,0.723375943956869,0.8646813274648946,0.9821537814515021,0.6449414116389742
embeddings_only,15,1,max_engine_coolant_temp,0.93245614,0.551319648,0.9773461050906055,0.709433962,0.929817146,0.913536673,0.5486015241048074
normalized,15,1,max_engine_coolant_temp,0.9613818591386258,0.5966109948767644,0.989292177391283,0.7358230102252298,0.9547575865662273,0.94416220686605,0.5941639222323967
embeddings_only,15,2,max_engine_coolant_temp,0.958808063,0.698630137,0.971428571,0.812749004,0.932939259,0.874285718,0.5939390657024891
normalized,15,2,max_engine_coolant_temp,0.9844324242127521,0.7088362555707609,0.987378495737803,0.859529300276233,0.9713574893801796,0.8913659492626999,0.6232797907995875
embeddings_only,15,3,max_engine_coolant_temp,0.9791287070029846,0.911764706,0.984126984,0.946564885,0.907797617,0.93043012,0.8144568402489148
normalized,15,3,max_engine_coolant_temp,0.9892509633667703,0.9361245171335854,0.99,0.9874357041383358,0.9291110910870433,0.954015361766648,0.8484653549741666
embeddings_only,15,4,max_engine_coolant_temp,0.9797978160255967,0.9764049209942621,0.984126984,0.9740795806872816,0.932070582,0.913276539,0.8190845883110472
normalized,15,4,max_engine_coolant_temp,0.989992559082887,0.9869362784673806,0.99,0.9892514033983308,0.9617462712683339,0.9592349826890814,0.8365053042119743
embeddings_only,15,5,max_engine_coolant_temp,0.9716738015445207,0.9756296804620066,0.952380952,0.975609756,0.935953275,0.90853098,0.791886661179657
normalized,15,5,max_engine_coolant_temp,0.986108905914807,0.9870555830122281,0.9711235561557131,0.987571654909703,0.9632763729640508,0.9328248551871182,0.8384854919922818
embeddings_only,15,6,max_engine_coolant_temp,0.9722184324905014,0.9730236880407274,0.974767519465333,0.9742774809420912,0.922865196,0.946748471,0.8934969421096002
normalized,15,6,max_engine_coolant_temp,0.9879125492691305,0.9880992828172863,0.9862844859470611,0.9875834341326778,0.9640323733320735,0.9832030672117353,0.9172781605397727
embeddings_only,15,7,max_engine_coolant_temp,0.9712998785175317,0.9793977452837073,0.9790605948924156,0.9777691836735938,0.942953789,0.90747186,0.8149437203668993
normalized,15,7,max_engine_coolant_temp,0.9880065651472042,0.9898409408537507,0.9891935268077652,0.9897009489626494,0.9693030773031337,0.9369282779555467,0.8428784875228192
embeddings_only,15,8,max_engine_coolant_temp,0.9702138165776724,0.9733323328455433,0.9742405350444382,0.9704725098848301,0.909890151,0.938063311,0.8761266223418895
normalized,15,8,max_engine_coolant_temp,0.9857708617037666,0.9874740826335712,0.9871097827950268,0.9887308291626736,0.9449995412478115,0.9641204289722207,0.902794292618238
embeddings_only,15,9,max_engine_coolant_temp,0.9720084143578328,0.9732936213038184,0.9707070380242379,0.9755287462138237,0.946272468,0.945446388,0.8908927764910305
normalized,15,9,max_engine_coolant_temp,0.9884883005926121,0.9856287283308357,0.9826720794010364,0.9857942635180298,0.9858186915461002,0.9871854856784082,0.9056975837775696
embeddings_only,15,10,max_engine_coolant_temp,0.9753852063774707,0.9778961743892616,0.9768143104754867,0.9715359132752888,0.900655653,0.883578012,0.7671560243922666
normalized,15,10,max_engine_coolant_temp,0.9869287336666305,0.9882651266405159,0.9871835270135325,0.9891524634287244,0.9129307433658141,0.9327974385387603,0.781014058820162
embeddings_only,15,11,max_engine_coolant_temp,0.9721947082371354,0.9787107370234515,0.9733258962003631,0.9730052072468249,0.911387762,0.882405758,0.7648115156847808
normalized,15,11,max_engine_coolant_temp,0.9889343485827614,0.9894411123731812,0.9857814157037612,0.9853998212219474,0.9516823277295084,0.9049886898001714,0.8011042723494665
embeddings_only,15,12,max_engine_coolant_temp,0.9788172557413106,0.9768457164907581,0.9786820213759561,0.9770256304914486,0.940064216,0.893412186,0.7868243716318478
normalized,15,12,max_engine_coolant_temp,0.9894291201964596,0.988375435627829,0.9898697338536687,0.9886753498418774,0.9830855823772464,0.9324351273640596,0.7983666614742078
embeddings_only,15,13,max_engine_coolant_temp,0.9736007897867247,0.9763628922905737,0.9728367279588144,0.9718620218029752,0.9198782,0.843412186,0.782089222157864
normalized,15,13,max_engine_coolant_temp,0.9885480835307032,0.9871516727491251,0.989306234573113,0.9822113379302748,0.9432010813789727,0.8574015038893902,0.8111127868412578
embeddings_only,15,14,max_engine_coolant_temp,0.9785664671259096,0.9742980322958212,0.977105939070528,0.9760349425915301,0.840064216,0.853412186,0.7365751380195531
normalized,15,14,max_engine_coolant_temp,0.9897419962452205,0.9859982869904144,0.9875427538597298,0.9873444703481935,0.8826194216768255,0.8690275443119739,0.7556696359826532
embeddings_only,15,15,max_engine_coolant_temp,0.8672892740528707,0.6510611615345455,0.9739782227764956,0.8340990680842267,0.8819974650044716,0.9609620809842576,0.7954509768909841
normalized,15,15,max_engine_coolant_temp,0.8800433526326057,0.6892895632941298,0.9863582293203945,0.8565326671699593,0.9207425206181178,0.9773583942264396,0.8345618278195609
